Turbo Kids,Action,15M,1.0.9,7 August 2014,com.droidhen.turbo,Turbo Kids,Action,15M,1.0.9,August 7, 2014,http://dl3.apk-dl.com/store/download?id=com.droidhen.turbo,
Russian Crime Simulator,Action,76M,1.71,16 March 2016,com.mgc.russian.crime.simulator,Russian Crime Simulator,Action,76M,1.71,March 16, 2016,http://dl3.apk-dl.com/root/apk/2016/3/17/com.mgc.russian.crime.simulator_10.apk?f=Russian Crime Simulator_1.71_apk-dl.com.apk,
Crisis Action-eSports FPS,Action,,1.9.1,1 July 2016,com.herogames.gplay.crisisactionsa,Crisis Action-eSports FPS,Action,Undefined,1.9.1,July 1, 2016,http://dl3.apk-dl.com/store/download?id=com.herogames.gplay.crisisactionsa,
Enemy Strike 2,Action,55M,1.0.2,14 June 2016,com.killerbeanstudios.enemystrike2,Enemy Strike 2,Action,55M,1.0.2,June 14, 2016,http://dl3.apk-dl.com/root/apk/2016/6/15/com.killerbeanstudios.enemystrike2_1020.apk?f=Enemy Strike 2_1.0.2_apk-dl.com.apk,
DEER HUNTER CHALLENGE,Action,4.1M,1.4.3,11 April 2011,com.glu.android.deerchal,DEER HUNTER CHALLENGE,Action,4.1M,1.4.3,April 11, 2011,http://dl3.apk-dl.com/store/download?id=com.glu.android.deerchal,
Cat Simulator,Action,75M,2.0.1,25 April 2016,com.swiftapps.catsimulator2015pro,Cat Simulator,Action,75M,2.0.1,April 25, 2016,http://dl3.apk-dl.com/store/download?id=com.swiftapps.catsimulator2015pro,
Colossatron,Action,52M,1.1.1,6 June 2016,com.halfbrick.colossatron,
GUN BROS 2,Action,194M,1.2.3,7 January 2014,com.glu.gunbros2,GUN BROS 2,Action,194M,1.2.3,January 7, 2014,http://dl3.apk-dl.com/store/download?id=com.glu.gunbros2,
Bushido Bear,Action,98M,01.02.02,8 July 2016,com.spryfox.GiantSword,Bushido Bear,Action,98M,01.02.02,July 8, 2016,http://dl3.apk-dl.com/store/download?id=com.spryfox.GiantSword,
Russian Hunting 4x4,Action,48M,1.2,13 November 2015,com.OppanaGames.Russian_Hunting_4x4,Russian Hunting 4x4,Action,48M,1.2,November 13, 2015,http://dl3.apk-dl.com/root/apk/2015/11/19/com.OppanaGames.Russian_Hunting_4x4_4.apk?f=Russian Hunting 4x4_1.2_apk-dl.com.apk,
Implosion - Never Lose Hope,Action,,,20 June 2016,com.rayark.implosion,Implosion - Never Lose Hope,Action,Undefined,1.2.7,June 20, 2016,http://dl3.apk-dl.com/root/apk/2016/5/9/com.rayark.implosion_102007090.apk?f=Implosion - Never Lose Hope_1.2.7_apk-dl.com.apk,
Nights at Cube Pizzeria 3D – 2,Action,34M,1.6,7 June 2016,com.gamesarcade.cubenightatpizza,Nights at Cube Pizzeria 3D – 2,Action,34M,1.6,June 7, 2016,http://dl3.apk-dl.com/store/download?id=com.gamesarcade.cubenightatpizza,
Motor Hero!,Action Action & Adventure,27M,2.0,17 November 2015,com.orangenose.riskyrider,Motor Hero!,Action,27M,2.0,November 17, 2015,http://dl3.apk-dl.com/store/download?id=com.orangenose.riskyrider,
Mole!Mole!!Mole!!!,Action,3.5M,2.3.0,27 June 2016,jp.co.sic.PokeAMole,Mole!Mole!!Mole!!!,Action,3.5M,2.3.0,June 27, 2016,http://dl3.apk-dl.com/store/download?id=jp.co.sic.PokeAMole,
Street of Crime: Bad Boys,Action,34M,1.1,28 September 2015,com.vg.streetofcrimebadboys,Street of Crime: Bad Boys,Action,34M,1.1,September 28, 2015,http://dl3.apk-dl.com/store/download?id=com.vg.streetofcrimebadboys,
Duty Army Sniper 3d shooting,Action,11M,1.2,11 June 2016,com.armysniper.shootercrime,Duty Army Sniper 3d shooting,Action,11M,1.2,June 11, 2016,http://dl3.apk-dl.com/root/apk/2016/6/11/com.armysniper.shootercrime_3.apk?f=Duty Army Sniper 3d shooting_1.2_apk-dl.com.apk,
Stickman Revenge 2,Action,,,28 March 2016,com.zonmob.stick.Stickman.StickmanRevenge,Stickman Revenge 2,Action,Undefined,1.1.3,March 28, 2016,http://dl3.apk-dl.com/root/apk/2016/3/29/com.zonmob.stick.Stickman.StickmanRevenge_17.apk?f=Stickman Revenge 2_1.1.3_apk-dl.com.apk,
The Survival Hunter Games 2,Action,44M,C10.2,17 November 2015,com.freegamesstudio.thesurvivalhuntergames2,The Survival Hunter Games 2,Action,44M,C10.2,November 17, 2015,http://dl3.apk-dl.com/store/download?id=com.freegamesstudio.thesurvivalhuntergames2,
Mission: Berlin,Action,62M,1.2.2,13 August 2015,com.wb.goog.uncle.missionberlin,Mission: Berlin,Action,62M,1.2.2,August 13, 2015,http://dl3.apk-dl.com/root/apk/2015/10/29/com.wb.goog.uncle.missionberlin_120.apk?f=Mission: Berlin_1.2.2_apk-dl.com.apk,
Manuganu 2,Action,136M,1.0.6,1 July 2015,com.Alper.Manuganu2,Manuganu 2,Action,136M,1.0.6,July 1, 2015,http://dl3.apk-dl.com/root/apk/2015/10/29/com.Alper.Manuganu2_13.apk?f=Manuganu 2_1.0.6_apk-dl.com.apk,
Sword of Chaos - Fúria Fatal,Action,48M,12.0.4,22 April 2016,com.allstargames.ggplay.wsjjpt,Sword of Chaos - Fúria Fatal,Action,48M,12.0.4,April 22, 2016,http://dl3.apk-dl.com/store/download?id=com.allstargames.ggplay.wsjjpt,
BMX Kid,Action,14M,1.6,31 March 2016,com.renderedideas.bmxkid,BMX Kid,Action,14M,1.6,March 31, 2016,http://dl3.apk-dl.com/store/download?id=com.renderedideas.bmxkid,
Epic Heroes War,Action,92M,1.5.12.121,8 July 2016,com.divmob.ageofheroes.braveheroes.battleheroes.epicheroeswar.epicheroes.en,Epic Heroes War,Action,92M,1.5.12.121,July 8, 2016,http://dl3.apk-dl.com/root/apk/2016/7/9/com.divmob.ageofheroes.braveheroes.battleheroes.epicheroeswar.epicheroes.en_121.apk?f=Epic Heroes War_1.5.12.121_apk-dl.com.apk,
Modern Combat 4: Zero Hour,Action,,,6 June 2016,com.gameloft.android.ANMP.GloftM4HM,Modern Combat 4: Zero Hour,Action,Undefined,,June 6, 2016,http:,
Stickman fighter : Epic battle,Action,,,1 July 2016,net.playtouch.stickmanfightereb,Stickman fighter : Epic battle,Action,Undefined,50,July 1, 2016,http://dl3.apk-dl.com/root/apk/2016/7/1/net.playtouch.stickmanfightereb_5000002.apk?f=Stickman fighter : Epic battle_50_apk-dl.com.apk,
Zombie Age 3,Action,53M,1.1.6,5 July 2016,com.redantz.game.zombie3,Zombie Age 3,Action,53M,1.1.6,July 5, 2016,http://dl3.apk-dl.com/root/apk/2016/6/19/com.redantz.game.zombie3_34.apk?f=Zombie Age 3_1.1.6_apk-dl.com.apk,
Experiment Z - Zombie Survival,Action,73M,1.9,19 June 2016,com.cyclopsgames.experimentz,Experiment Z - Zombie Survival,Action,73M,1.9,June 19, 2016,http://dl3.apk-dl.com/root/apk/2016/6/20/com.cyclopsgames.experimentz_38.apk?f=Experiment Z - Zombie Survival_1.9_apk-dl.com.apk,
Fatal Fighting,Action,73M,2.0.211,18 May 2016,fatal.fight,Fatal Fighting,Action,73M,2.0.211,May 18, 2016,http://dl3.apk-dl.com/root/apk/2016/5/19/fatal.fight_211.apk?f=Fatal Fighting_2.0.211_apk-dl.com.apk,
CKZ ORIGINS,Action,208M,2.0.1,27 October 2013,com.glu.ckzombies2,CKZ ORIGINS,Action,208M,2.0.1,October 27, 2013,http://dl3.apk-dl.com/store/download?id=com.glu.ckzombies2,
Gang Thug Action,Action,7.8M,1.0.1,11 May 2016,com.gangthugaction,Gang Thug Action,Action,7.8M,1.0.1,May 11, 2016,http://dl3.apk-dl.com/root/apk/2016/5/11/com.gangthugaction_2.apk?f=Gang Thug Action_1.0.1_apk-dl.com.apk,
Ace of Arenas,Action,77M,2.0.5.0,18 May 2016,com.gaeagame.en.aoa,Ace of Arenas,Action,77M,2.0.5.0,May 18, 2016,http://dl3.apk-dl.com/root/apk/2016/5/11/com.gaeagame.en.aoa_35.apk?f=Ace of Arenas_2.0.5.0_apk-dl.com.apk,
Special Forces Group,Action,76M,4.8,24 June 2016,com.ForgeGames.SpecialForcesGroup,Special Forces Group,Action,76M,4.8,June 24, 2016,http://dl3.apk-dl.com/root/apk/2016/6/25/com.ForgeGames.SpecialForcesGroup_56.apk?f=Special Forces Group_4.8_apk-dl.com.apk,
Cops and Robbers 2,Action,49M,1.6.5,18 May 2016,com.RuNix_Games.Cops_And_Robbers_2,Cops and Robbers 2,Action,49M,1.6.5,May 18, 2016,http://dl3.apk-dl.com/root/apk/2016/7/9/com.RuNix_Games.Cops_And_Robbers_2_28.apk?f=Cops and Robbers 2_1.6.5_apk-dl.com.apk,
Skyblock Island Survival Games,Action,47M,C10.2.1,28 April 2016,com.freegamesstudio.skyblockislandsurvivalgames,Skyblock Island Survival Games,Action,47M,C10.2.1,April 28, 2016,http://dl3.apk-dl.com/store/download?id=com.freegamesstudio.skyblockislandsurvivalgames,
Gangster Town,Action,91M,1.5,14 June 2016,com.gta.gangster.town,Gangster Town,Action,91M,1.5,June 14, 2016,http://dl3.apk-dl.com/root/apk/2016/7/10/com.gta.gangster.town_6.apk?f=Gangster Town_1.5_apk-dl.com.apk,
Castle Crafter,Action,28M,1.3,3 October 2015,com.blackhammer.castlecrafter,Castle Crafter,Action,28M,1.3,October 3, 2015,http://dl3.apk-dl.com/root/apk/2015/10/20/com.blackhammer.castlecrafter_4.apk?f=Castle Crafter_1.3_apk-dl.com.apk,
Sniper Duty: Prison Yard,Action,49M,1.10,21 October 2015,com.vg.sniperdutyprisonyard,Sniper Duty: Prison Yard,Action,49M,1.10,October 21, 2015,http://dl3.apk-dl.com/store/download?id=com.vg.sniperdutyprisonyard,
Battle of Ninja,Action,32M,1.4,25 December 2015,com.h2studio.battleofninja,Battle of Ninja,Action,32M,1.4,December 25, 2015,http://dl3.apk-dl.com/root/apk/2015/12/26/com.h2studio.battleofninja_6.apk?f=Battle of Ninja_1.4_apk-dl.com.apk,
Ultimate Robot Fighting,Action,42M,1.0.83,16 May 2016,com.reliancegames.urf,Ultimate Robot Fighting,Action,42M,1.0.83,May 16, 2016,http://dl3.apk-dl.com/store/download?id=com.reliancegames.urf,
Bomber Friends,Action,35M,1.44,1 July 2016,com.hyperkani.bomberfriends,Bomber Friends,Action,35M,1.44,July 1, 2016,http://dl3.apk-dl.com/root/apk/2016/7/1/com.hyperkani.bomberfriends_148.apk?f=Bomber Friends_1.44_apk-dl.com.apk,
Mitosis: The Game,Action,49M,6.8.6,1 July 2016,air.com.freakinware.mitosis,Mitosis: The Game,Action,49M,6.8.6,July 1, 2016,http://dl3.apk-dl.com/root/apk/2016/7/1/air.com.freakinware.mitosis_6008006.apk?f=Mitosis: The Game_6.8.6_apk-dl.com.apk,
Heroes of SoulCraft - MOBA,Action,,,27 May 2016,de.mobilebits.soulcraftarena,Heroes of SoulCraft - MOBA,Action,Undefined,1.5.2,May 27, 2016,http://dl3.apk-dl.com/root/apk/2016/5/28/de.mobilebits.soulcraftarena_20720595.apk?f=Heroes of SoulCraft - MOBA_1.5.2_apk-dl.com.apk,
Sword of Chaos,Action,99M,6.0.2,2 November 2015,com.allstargames.ggplay.wsjjeu,Sword of Chaos,Action,99M,6.0.2,November 2, 2015,http://dl3.apk-dl.com/root/apk/2016/1/14/com.allstargames.ggplay.wsjjeu_3.apk?f=Sword of Chaos_6.0.2_apk-dl.com.apk,
DEATH DOME,Action,467M,2.1.2,10 January 2013,com.glu.ddome,DEATH DOME,Action,467M,2.1.2,January 10, 2013,http://dl3.apk-dl.com/store/download?id=com.glu.ddome,
Modern Warplanes,Action,78M,1.1,9 May 2016,com.EvilChaotic.ModernWarplanes,Modern Warplanes,Action,78M,1.1,May 9, 2016,http://dl3.apk-dl.com/store/download?id=com.EvilChaotic.ModernWarplanes,
Assault Line CS - Online Fps,Action,47M,1.1.1,19 February 2015,com.Assault.LineCS,Assault Line CS - Online Fps,Action,47M,1.1.1,February 19, 2015,http://dl3.apk-dl.com/root/apk/2016/2/14/com.Assault.LineCS_6.apk?f=Assault Line CS - Online Fps_1.1.1_apk-dl.com.apk,
ETERNITY WARRIORS 2,Action,117M,4.3.1,1 July 2014,com.glu.ewarriors2,ETERNITY WARRIORS 2,Action,117M,4.3.1,July 1, 2014,http://dl3.apk-dl.com/store/download?id=com.glu.ewarriors2,
The Pit,Action,21M,1.0.2,15 January 2016,com.ketchapp.thepit,The Pit,Action,21M,1.0.2,January 15, 2016,http://dl3.apk-dl.com/store/download?id=com.ketchapp.thepit,
My Baby Food – Cooking Game,Casual,13M,1.01,23 December 2015,com.bubadu.mybabyfood,My Baby Food - Cooking Game,Casual,13M,1.01,December 23, 2015,http://dl3.apk-dl.com/store/download?id=com.bubadu.mybabyfood,
Grand Theft Auto: San Andreas,Action,2.4G,1.08,21 March 2015,com.rockstargames.gtasa,Grand Theft Auto: San Andreas,Action,2.4G,1.08,March 21, 2015,http:,
Star Wars™: Galaxy of Heroes,Role Playing,34M,0.4.137192,5 May 2016,com.ea.game.starwarscapital_row,Star Wars™: Galaxy of Heroes,Role Playing,34M,0.4.137192,May 5, 2016,http://dl3.apk-dl.com/store/download?id=com.ea.game.starwarscapital_row,
怪物彈珠降臨攻略圖鑑大全,Tools,7.7M,2.0.4,9 August 2015,com.capsuletaiwan.monsterstrike,怪物彈珠降臨攻略圖鑑大全,Tools,7.7M,2.0.4,August 9, 2015,http://dl3.apk-dl.com/store/download?id=com.capsuletaiwan.monsterstrike,
INDESTRUCTIBLE,Action,101M,3.0.0,27 October 2013,com.glu.indestructible,INDESTRUCTIBLE,Action,101M,3.0.0,October 27, 2013,http://dl3.apk-dl.com/store/download?id=com.glu.indestructible,
Vendetta Miami Crime Sim 2,Action,48M,1.8,29 March 2016,com.vg.vendettamiamicrimesim2,Vendetta Miami Crime Sim 2,Action,48M,1.8,March 29, 2016,http://dl3.apk-dl.com/root/apk/2016/4/1/com.vg.vendettamiamicrimesim2_9.apk?f=Vendetta Miami Crime Sim 2_1.8_apk-dl.com.apk,
Wrestle Funny,Action,15M,1.6,26 February 2016,com.guoniangame.wrestle,Wrestle Funny,Action,15M,1.6,February 26, 2016,http://dl3.apk-dl.com/store/download?id=com.guoniangame.wrestle,
Block Battles: Star Guardians,Action,39M,1.0.4,22 April 2016,com.wizardgames.bbsg,Block Battles: Star Guardians,Action,39M,1.0.4,April 22, 2016,http://dl3.apk-dl.com/store/download?id=com.wizardgames.bbsg,
Calling All Mixels,Action Action & Adventure,,,26 August 2014,com.turner.mixels,Calling All Mixels,Action,Undefined,,August 26, 2014,http:,
Soul Slayer,Strategy,97M,1.0.0,25 February 2016,com.gamemorefun.df,Soul Slayer,Strategy,97M,1.0.0,February 25, 2016,http://dl3.apk-dl.com/store/download?id=com.gamemorefun.df,
Clash of Spartan,Action,31M,1.3.17,18 December 2014,air.DragonEmpire,Clash of Spartan,Action,31M,1.3.17,December 18, 2014,http://dl3.apk-dl.com/root/apk/2015/10/29/air.DragonEmpire_1003170.apk?f=Clash of Spartan_1.3.17_apk-dl.com.apk,
Stickman Battlefields,Action,86M,1.8.1,11 June 2016,com.rsz.StickmanBattlefields,Stickman Battlefields,Action,86M,1.8.1,June 11, 2016,http://dl3.apk-dl.com/root/apk/2016/6/11/com.rsz.StickmanBattlefields_62.apk?f=Stickman Battlefields_1.8.1_apk-dl.com.apk,
San Andreas straight 2 Compton,Action,80M,2.2,6 April 2016,com.vg.sanandreasstraight2compton,San Andreas Straight 2 Compton,Action,80M,2.2,April 6, 2016,http://dl3.apk-dl.com/store/download?id=com.vg.sanandreasstraight2compton,
Dead Effect 2,Action,,,15 December 2015,com.badflyinteractive.deadeffect2,Dead Effect 2,Action,Undefined,151215.0254,December 15, 2015,http://dl3.apk-dl.com/root/apk/2015/12/18/com.badflyinteractive.deadeffect2_1512150256.apk?f=Dead Effect 2_151215.0254_apk-dl.com.apk,
Devil Eater,Action,54M,4.01,21 January 2016,com.loadcomplete.hankanaction,Devil Eater,Action,54M,4.01,January 21, 2016,http://dl3.apk-dl.com/store/download?id=com.loadcomplete.hankanaction,
Armored Aces - 3D Tanks Online,Arcade,Varies with device,Varies with device,22 June 2016,com.blitzkriegmmo.game,Armored Aces - 3D Tanks Online,Arcade,Undefined,2.4.8,June 22, 2016,http://dl3.apk-dl.com/root/apk/2016/6/23/com.blitzkriegmmo.game_356.apk?f=Armored Aces - 3D Tanks Online_2.4.8_apk-dl.com.apk,
LEET Servers for Minecraft PE,Action,2.9M,1.1612,10 July 2016,cc.leet.free,LEET Servers for Minecraft PE,Action,2.9M,1.1612,July 10, 2016,http://dl3.apk-dl.com/root/apk/2016/7/10/cc.leet.free_174.apk?f=LEET Servers for Minecraft PE_1.1612_apk-dl.com.apk,
Sky Force Revenge,Action,11M,1.1,12 May 2016,gamtopaction.com.banmaybay.skyforcerevenge,Sky Force Revenge,Action,11M,1.1,May 12, 2016,http://dl3.apk-dl.com/store/download?id=gamtopaction.com.banmaybay.skyforcerevenge,
Stick Squad - Sniper contracts,Action,36M,1.2.7,21 June 2016,air.StickSquadAndroid,Stick Squad - Sniper Contracts,Action,36M,1.2.7,June 21, 2016,http://dl3.apk-dl.com/root/apk/2016/6/22/air.StickSquadAndroid_1002007.apk?f=Stick Squad - Sniper Contracts_1.2.7_apk-dl.com.apk,
The Knight Eagle,Arcade,21M,1.2,30 January 2016,com.dougame.knighteagle,The Knight Eagle,Arcade,21M,1.2,January 30, 2016,http://dl3.apk-dl.com/store/download?id=com.dougame.knighteagle,
DeathRun Portable,Action,29M,2.5.2,21 June 2016,com.rexetstudio.deathrunportable,DeathRun Portable,Action,29M,2.5.2,June 21, 2016,http://dl3.apk-dl.com/root/apk/2016/6/28/com.rexetstudio.deathrunportable_361.apk?f=DeathRun Portable_2.5.2_apk-dl.com.apk,
Mobfish Hunter,Action,72M,3.6.0,5 July 2016,com.appxplore.mobfish,Mobfish Hunter,Action,72M,3.6.0,July 5, 2016,http://dl3.apk-dl.com/root/apk/2016/7/8/com.appxplore.mobfish_80.apk?f=Mobfish Hunter_3.6.0_apk-dl.com.apk,
HERO-X,Action,33M,1.1.2,21 June 2016,com.naomicsoft.herox,HERO-X,Action,33M,1.1.2,June 21, 2016,http://dl3.apk-dl.com/store/download?id=com.naomicsoft.herox,
Prop Hunt Portable,Action,36M,1.2.8,21 June 2016,com.rexetstudio.prophuntportable,Prop Hunt Portable,Action,36M,1.2.8,June 21, 2016,http://dl3.apk-dl.com/root/apk/2016/6/23/com.rexetstudio.prophuntportable_324.apk?f=Prop Hunt Portable_1.2.8_apk-dl.com.apk,
Red Hands – 2-Player Games,Action,18M,2.0,1 April 2016,com.redhands.twoplayergames,Red Hands – 2-Player Games,Action,18M,2.0,April 1, 2016,http://dl3.apk-dl.com/root/apk/2016/4/2/com.redhands.twoplayergames_11.apk?f=Red Hands – 2-Player Games_2.0_apk-dl.com.apk,
Block Force - Cops N Robbers,Action,169M,2.1.8,6 June 2016,com.riovox.gog,Block Force - Cops N Robbers,Action,169M,2.1.8,June 6, 2016,http://dl3.apk-dl.com/root/apk/2016/5/3/com.riovox.gog_39.apk?f=Block Force - Cops N Robbers_2.1.8_apk-dl.com.apk,
Zombie Gunship Free,Action,,,12 October 2015,com.limbic.ac130zero,Zombie Gunship Free,Action,Undefined,1.14.3,October 12, 2015,http://dl3.apk-dl.com/root/apk/2015/10/12/com.limbic.ac130zero_1442620350.apk?f=Zombie Gunship Free_1.14.3_apk-dl.com.apk,
Wanted Poster Maker,Entertainment,1.1M,1.2.2,16 June 2013,com.graphilos.wanted,Wanted Poster Maker,Entertainment,1.1M,1.2.2,June 16, 2013,http://dl3.apk-dl.com/store/download?id=com.graphilos.wanted,
Drone Shadow Strike,Action,115M,1.3.20,18 May 2016,com.reliancegames.drones,Shadow Strike,Action,115M,1.3.20,May 18, 2016,http://dl3.apk-dl.com/store/download?id=com.reliancegames.drones,
Super Battle for Goku Devil,Action,50M,1.3.7,10 July 2016,com.cradiff.saiyanbattle,Super Battle for Goku Devil,Action,50M,1.3.7,July 10, 2016,http://dl3.apk-dl.com/root/apk/2016/7/10/com.cradiff.saiyanbattle_42.apk?f=Super Battle for Goku Devil_1.3.7_apk-dl.com.apk,
롤 협곡대전,Role Playing,23M,1.14,1 March 2016,com.lab.sr1,롤 협곡대전,Role Playing,23M,1.14,March 1, 2016,http://dl3.apk-dl.com/store/download?id=com.lab.sr1,
Nusrat,Action,227M,6.0,8 May 2015,com.nusratmobiloyun.canakkale,Nusrat,Action,227M,6.0,May 8, 2015,http://dl3.apk-dl.com/store/download?id=com.nusratmobiloyun.canakkale,
Rival Kingdoms: Age of Ruin,Action,52M,1.38.0.3418,8 July 2016,com.spaceapegames.rivalkingdoms,Rival Kingdoms: Age of Ruin,Action,52M,1.38.0.3418,July 8, 2016,http://dl3.apk-dl.com/store/download?id=com.spaceapegames.rivalkingdoms,
Xenowerk,Action,150M,1.5.0,31 May 2016,com.pixelbite.mutant,Xenowerk,Action,150M,1.5.0,May 31, 2016,http://dl3.apk-dl.com/store/download?id=com.pixelbite.mutant,
龍石無料ガチャ★ドッカンバトル攻略 for ドラゴンボールZ,Casual,8.8M,1.1,6 March 2015,jp.app.dokkangacha,龍石無料ガチャ★ドッカンバトル攻略 for ドラゴンボールZ,Casual,8.8M,1.1,March 6, 2015,http://dl3.apk-dl.com/store/download?id=jp.app.dokkangacha,
Gun Builder ELITE,Action,440M,3.1.5,8 June 2016,life.belt.gb3d,Gun Builder ELITE,Action,440M,3.1.5,June 8, 2016,http://dl3.apk-dl.com/root/apk/2016/6/8/life.belt.gb3d_38.apk?f=Gun Builder ELITE_3.1.5_apk-dl.com.apk,
フルボッコヒーローズ,Action,33M,3.14.2,3 July 2016,jp.co.drecom.drif,フルボッコヒーローズ,Action,33M,3.14.2,July 3, 2016,http://dl3.apk-dl.com/store/download?id=jp.co.drecom.drif,
CityCraft,Action,43M,1.0.5,15 March 2016,com.dupigame.citycraft,CityCraft,Action,43M,1.0.5,March 15, 2016,http://dl3.apk-dl.com/store/download?id=com.dupigame.citycraft,
Endless Run Magic Stone 2,Action,37M,1.8,21 March 2016,com.selosoft.endlessrun2,Endless Run Magic Stone 2,Action,37M,1.8,March 21, 2016,http://dl3.apk-dl.com/store/download?id=com.selosoft.endlessrun2,
Cops N Robbers - FPS,Action,90M,4.1.2,18 May 2016,com.joydo.minestrikenew,Cops N Robbers - FPS,Action,89M,4.1.2,May 18, 2016,http://dl3.apk-dl.com/root/apk/2016/5/18/com.joydo.minestrikenew_22.apk?f=Cops N Robbers - FPS_4.1.2_apk-dl.com.apk,
Pocket MapleStory,Role Playing,24M,1.3.3,22 June 2016,com.nexon.pocketMapleENG.gp,Pocket MapleStory,Role Playing,24M,1.3.3,June 22, 2016,http://dl3.apk-dl.com/root/apk/2016/6/25/com.nexon.pocketMapleENG.gp_55.apk?f=Pocket MapleStory_1.3.3_apk-dl.com.apk,
Clash Of Big War,Action,36M,1.9,27 May 2016,com.gamestree.sniper.desert.action,Sniper Desert Action,Action,36M,1.9,May 27, 2016,http://dl3.apk-dl.com/root/apk/2016/6/2/com.gamestree.sniper.desert.action_10.apk?f=Sniper Desert Action_1.9_apk-dl.com.apk,
Shinobi War,Action,41M,0.0.13,25 November 2015,com.nrgames.shinobiwar,Shinobi War,Action,41M,0.0.13,November 25, 2015,http://dl3.apk-dl.com/root/apk/2015/11/25/com.nrgames.shinobiwar_13.apk?f=Shinobi War_0.0.13_apk-dl.com.apk,
Elite Spy: Assassin Mission,Action,48M,1.10,1 October 2015,com.vg.elitespyassassinmission,Elite Spy: Assassin Mission,Action,48M,1.10,October 1, 2015,http://dl3.apk-dl.com/store/download?id=com.vg.elitespyassassinmission,
Larva Heroes Episode2,Action,77M,1.4.0,10 July 2016,com.mrgames.larvaheroessocial.fb,Larva Heroes Episode2,Action,77M,1.3.9,July 6, 2016,http://dl3.apk-dl.com/root/apk/2016/7/6/com.mrgames.larvaheroessocial.fb_139.apk?f=Larva Heroes Episode2_1.3.9_apk-dl.com.apk,
Cube Zombie War,Action,48M,1.2.2,4 February 2016,com.mobirix.cubezwar,Cube Zombie War,Action,48M,1.2.2,February 4, 2016,http://dl3.apk-dl.com/store/download?id=com.mobirix.cubezwar,
Bloody Harry,Action,42M,2.1.4,18 May 2016,air.com.FDGEntertainment.BloodyHarry,Bloody Harry,Action,42M,2.1.4,May 18, 2016,http://dl3.apk-dl.com/store/download?id=air.com.FDGEntertainment.BloodyHarry,
